11.63,11.8,11.53,11.75,1287.406252,15018.68289,11.66584585,0.53,0.12,1
11.6,11.65,11.35,11.63,594.7939548,6868.334355,11.54741789,0.504285714,0.13,1
11.26,11.7,11.05,11.5,2127.294354,24113.83863,11.33544993,0.441428571,0.2,1
11.17,11.42,10.98,11.3,2138.980773,24097.66734,11.2659579,0.281428571,0.16,1
11.04,11.14,10.75,11.14,2414.687533,26603.77909,11.0174831,0.142857143,0.1,1
10.95,11.04,10.38,11.04,4794.963589,51749.35332,10.79243927,0.14,0.09,1
10.85,11.08,10.74,10.95,2492.060908,27171.81441,10.90335084,0.107142857,-0.03,1
10.97,11.04,10.84,10.98,1216.124719,13256.25616,10.90040845,0.251428571,0.01,0
10.98,11.11,10.3,10.97,1355.12941,14748.68677,10.88360024,0.392857143,-0.06,1
11.03,11.1,10.83,11.03,1351.770112,14879.13098,11.007146,0.577142857,0.01,0
10.9,11.15,10.68,11.02,3296.232115,35837.38667,10.87222787,0.62,0.03,1
10.38,10.99,10.12,10.99,1870.389031,19601.41586,10.47986036,0.62,0.63,1
10.36,10.5,10.14,10.36,2649.659909,27351.46849,10.32263363,-0.101428571,-0.19,1
10.17,10.55,9.95,10.55,1166.651014,12047.29363,10.32639023,0.055714286,0.37,0
10.07,10.18,9.49,10.18,1340.451822,13291.45689,9.915654315,-0.332857143,0.27,1
10.2,10.2,9.85,9.91,665.2020458,6629.27029,9.965799611,-0.697142857,-0.25,1
10.65,10.8,9.69,10.16,2915.129257,30015.31234,10.29639158,-0.477142857,-0.49,0
10.81,10.91,10.51,10.65,1513.88397,16231.94495,10.72205352,0.102857143,-0.13,0
11,11.05,10.49,10.78,4768.860111,51406.94695,10.77971376,0.35,-0.22,0
10.9,11.21,10.63,11,2970.101213,32516.00898,10.94777809,0.687142857,0.22,0
10.31,11.93,10.31,10.78,4283.774476,47639.93857,11.12101929,0.571428571,0.47,1
10.57,10.62,10.2,10.31,1412.063545,14794.87807,10.47748745,0.422857143,-0.26,1
10.45,10.58,10.14,10.57,581.2712284,6046.296726,10.40185103,0.544285714,0.2,0
10.03,10.51,9.83,10.37,4170.89274,42191.81915,10.11577659,0.04,0.35,1
9.96,10.19,9.78,10.02,2710.255412,27095.00128,9.997213237,-0.795714286,0.06,1
9.99,10.71,9.75,9.96,8193.331295,84387.94757,10.29958933,-1.291428571,-0.22,1
9.79,10.51,9.53,10.18,3384.919443,34338.99975,10.14470221,-1.367142857,0.13,0
8.09,10.33,7.86,10.05,3382.499653,30656.23609,9.063189723,-1.76,1.99,1
11.86,11.86,7.1,8.06,5427.251526,48723.00052,8.977472352,-4.24,-3.48,1
12.64,12.99,11.11,11.54,2511.367218,29197.87221,11.62628548,-0.737142857,-0.96,0
13.49,16.41,11.5,12.5,4868.278865,69361.30686,14.24760347,0.391428571,-0.92,0
13.14,13.5,12.75,13.42,1529.329074,20345.70071,13.30367745,1.657142857,0.41,0
12.13,13.2,12.13,13.01,1592.267794,19913.77848,12.50655107,1.535714286,0.76,1
11.9,12.3,11.81,12.25,1925.973149,23207.39139,12.04969623,0.99,0.36,1
11.42,11.98,11.4,11.89,3499.585971,40698.51593,11.62952311,0.78,0.4,1
11.4,11.69,11.34,11.49,838.4326301,9613.449105,11.46597682,0.491428571,0.11,1
11.32,11.4,11.25,11.38,358.816927,4060.036183,11.31506314,0.505714286,0.06,1
11,11.5,10.9,11.32,2554.439056,28345.94411,11.09673924,0.521428571,0.32,1
11,12.49,10.79,11,2432.994733,27273.43404,11.20982042,0.281428571,0.01,1
10.75,11.04,10.7,10.99,2746.094619,29919.44663,10.89527157,0.491428571,0.24,1
10.86,10.87,10.72,10.75,1039.03555,11186.18622,10.76593214,0.461428571,-0.09,1
10.71,10.99,10.43,10.84,2070.078121,22226.74578,10.73715313,0.814285714,0.13,0
10.93,10.93,10.29,10.71,1906.761907,19934.33924,10.45455081,0.97,0.2,1
10.96,11.2,10.5,10.51,635.3683814,6829.387341,10.74870507,1.002857143,-0.28,1
10.4,12,10.1,10.79,2419.413431,26081.29383,10.78000704,1.562857143,0.35,0
9.45,10.52,9.4,10.44,2209.709261,21163.18741,9.577362862,1.454285714,0.99,1
9.28,9.5,8.9,9.45,2419.606073,22568.95115,9.327531205,0.58,0.17,1
9,9.28,8.92,9.28,1324.425751,12141.47605,9.167351241,0.505714286,0.28,1
8.7,9,8.54,9,2423.613506,21078.35347,8.69707708,0.284285714,0.29,1
8.79,8.79,8.7,8.71,590.3706616,5154.722392,8.731332241,0.035714286,-0.17,1
8.83,9,8.78,8.88,1498.926032,13347.62576,8.904792811,0.225714286,0.05,0
8.76,8.91,8.76,8.83,687.4967153,6094.415863,8.864647244,0.231428571,0.08,1
8.64,8.83,8.45,8.75,837.6785892,7224.829866,8.624823362,0.15,0.11,1
8.59,8.64,8.24,8.64,1795.459774,15281.0642,8.510947683,-0.011428571,0.03,1
8.59,8.8,8.25,8.61,1298.898505,11148.28203,8.582873865,-0.032857143,0.02,1
8.42,8.88,8.1,8.59,2585.861621,22225.46712,8.594994774,-0.011428571,0.17,1
8.74,8.8,8.3,8.42,1483.547345,12717.96421,8.572671613,-0.06,-0.32,1
8.52,8.91,8.2,8.74,2380.644659,20553.41878,8.633551715,0.43,0.3,0
8.76,8.76,7.93,8.44,1378.665129,11284.56455,8.185138153,0.251428571,-0.32,1
9.06,9.2,8.76,8.76,2512.841399,22765.40769,9.059627756,0.738571429,-0.24,0
8.5,9.15,8.36,9,2613.84283,22817.78935,8.72959502,1.244285714,0.45,0
8.3,8.8,7.7,8.55,3658.89689,30014.69177,8.20320787,1.004285714,0.25,1
7.57,8.3,7.14,8.3,3680.082593,28112.91585,7.639207856,0.948571429,0.73,1
7.55,7.57,7.4,7.57,322.3920825,2418.56413,7.501934014,0.338571429,0.02,1
7.58,7.58,7.44,7.55,717.3146197,5408.067234,7.539323869,0.427142857,-0.04,1
7.6,7.69,7.46,7.59,1204.545737,9144.078773,7.591308897,0.61,0,0
7.15,7.59,7.1,7.59,2325.837575,16706.65798,7.183071663,0.751428571,0.45,1
7.08,7.15,7.04,7.14,751.6620754,5345.829365,7.112011553,0.401428571,0.06,1
6.95,7.13,6.95,7.08,1495.144289,10504.39882,7.025675651,0.432857143,0.14,1
6.77,6.99,6.55,6.94,1751.755528,11902.00874,6.794332059,0.34,0.21,1
6.8,6.8,6.45,6.73,830.3709044,5483.56073,6.60374864,0.16,-0.06,1
6.6,6.79,6.56,6.79,1408.479823,9388.156163,6.665453073,0.245714286,0.2,0
6.59,6.6,6.39,6.59,1662.615105,10843.36595,6.521873838,0.055714286,-0.01,1
6.52,6.66,6.52,6.6,1406.971932,9291.8932,6.604178086,0.08,0.16,0
6.44,6.55,6.36,6.44,2014.688732,13045.05512,6.47497299,-0.087142857,0,1
6.61,6.66,6.4,6.44,1936.390571,12722.28843,6.570104511,-0.082857143,-0.17,1
6.55,6.64,6.52,6.61,1792.236132,11809.44561,6.589224154,0.137142857,0.09,0
6.6,6.62,6.52,6.52,332.443723,2178.098808,6.551782021,0.064285714,-0.09,1
6.58,6.61,6.5,6.61,828.0520601,5403.412103,6.525449743,0.177142857,0.09,0
6.5,6.63,6.49,6.52,8127.555002,52910.43382,6.510006245,0.077142857,0.02,1
6.49,6.54,5.99,6.5,4266.150568,26772.77991,6.275629395,0.037142857,0.01,1
6.41,6.68,6.34,6.49,11231.77829,73445.14627,6.539048795,0.005714286,0.08,1
6.26,6.46,6.17,6.41,2273.098601,14395.29359,6.332894483,-0.081428571,0.15,1
6.35,6.35,6.11,6.26,1956.728215,12222.0753,6.246179311,-0.202857143,-0.14,1
6.35,6.45,6.35,6.4,599.1729499,3831.397118,6.394476117,-0.032857143,-0.05,0
6.6,6.61,6.33,6.45,1137.141328,7329.271986,6.44534835,0.022857143,-0.14,0
6.64,6.67,6.48,6.59,963.1607986,6367.152991,6.610685361,0.187142857,-0.05,0
6.66,6.69,6.64,6.64,480.8420191,3201.478837,6.658067951,0.342857143,0,0
6.4,6.65,6.26,6.64,2075.984567,13567.25689,6.5353361,0.454285714,0.18,1
6.13,6.49,6.13,6.46,1389.048837,8907.1497,6.412409314,0.381428571,0.4,1
6.13,6.34,5.98,6.06,2483.098653,15257.80749,6.144664238,0.058571429,-0.13,1
6.41,6.47,6.13,6.19,424.1904574,2679.990784,6.317895033,0.298571429,-0.22,0
6.41,6.52,6.12,6.41,1010.139375,6427.823978,6.363304049,0.651428571,-0.01,0
5.88,6.42,5.56,6.42,2041.447287,11963.30827,5.860209244,0.777142857,0.52,0
5.86,5.91,5.79,5.9,3236.508726,18903.8966,5.840829795,0.31,0.04,1
5.77,6,5.71,5.86,1690.197407,9900.866631,5.857816719,0.334285714,0.15,1
5.57,5.9,5.53,5.71,9330.407964,54760.49477,5.869035415,0.232857143,0.19,1
5.48,5.57,5.4,5.52,667.6721661,3645.374,5.459826222,0.085714286,0.1,1
5.54,5.54,5.42,5.42,270.9511764,1480.567258,5.464332274,0.018571429,-0.06,1
5.6,5.62,5.47,5.48,353.6560343,1971.261326,5.573950772,0.12,-0.13,0
5.48,5.63,5.46,5.61,1397.449021,7776.038687,5.56445249,0.305714286,0.08,0
5.41,5.53,5.4,5.53,1412.875207,7732.319295,5.472754606,0.277142857,0.12,1
5.39,5.49,5.37,5.41,770.8463097,4190.974831,5.436848796,0.195714286,0.04,1
5.22,5.49,5.22,5.37,929.1949514,4983.290899,5.363019775,0.192857143,0.15,1
5.18,5.24,5.14,5.22,1359.118309,7046.503508,5.184613775,0.064285714,0.03,1
5.19,5.2,5.19,5.19,14.33475413,74.44049532,5.193008171,0.051428571,0,1
5.2,5.21,5.17,5.19,192.4347846,999.6138771,5.19455918,0.068571429,-0.03,1
5.17,5.24,5.16,5.22,473.6644106,2467.554625,5.209499742,0.118571429,0.05,0
5.14,5.17,5.1,5.17,1102.639914,5655.316803,5.128888162,0.075714286,0.03,1
5.07,5.14,5.07,5.14,748.4016813,3831.895882,5.120105923,0.051428571,0.03,1
5.07,5.12,4.95,5.11,1341.514304,6801.76803,5.070216552,0.032857143,0.04,1
5.08,5.08,5.07,5.07,180.6838332,917.6896741,5.078980549,-0.008571429,0,1
5.08,5.08,5,5.07,913.5296725,4616.795081,5.053798711,-0.002857143,0,1
5.08,5.09,5.06,5.07,388.706217,1977.883419,5.088376086,-0.002857143,-0.01,1
5.09,5.1,5.08,5.08,274.9102625,1398.604582,5.087494986,0.008571429,-0.04,0
5.08,5.12,5.04,5.12,904.7400956,4607.125057,5.092208336,0.062857143,0.02,0
5.02,5.1,5.02,5.1,558.1513127,2826.52784,5.064088852,0.051428571,0.07,1
5.05,5.07,5,5.03,678.0675855,3425.089848,5.051251411,-0.007142857,-0.05,1
5.04,5.09,5.01,5.08,354.0573956,1791.340373,5.059463227,0.064285714,0.05,0
5.03,5.08,5.03,5.03,26.40212653,133.9641948,5.073992605,0.027142857,-0.04,1
5.08,5.08,5.05,5.07,168.0059752,851.5644532,5.068655756,0.09,0,0
5.03,5.07,5.03,5.07,912.5242698,4607.764033,5.049470119,0.107142857,0.05,1
5.02,5.03,5.01,5.02,611.2128322,3071.505429,5.025263325,0.078571429,-0.02,1
5,5.04,4.98,5.04,178.0332215,892.0987537,5.010855537,0.101428571,0.09,0
4.95,5.01,4.9,4.95,600.9959638,2983.31625,4.963953886,0.001428571,0.02,1
4.93,4.99,4.88,4.93,718.7291177,3540.861297,4.926558852,-0.035714286,-0.01,1
4.95,4.95,4.94,4.94,395.4629657,1954.293935,4.941787485,-0.045714286,0.03,0
4.95,4.97,4.91,4.91,219.3338912,1080.629741,4.926870786,-0.094285714,-0.04,1
4.97,4.97,4.87,4.95,413.8266568,2038.796519,4.926692095,-0.071428571,0.08,0
5.02,5.04,4.87,4.87,907.1142934,4527.144354,4.990709977,-0.184285714,-0.15,1
5.02,5.08,5.01,5.02,350.2815947,1764.912364,5.038552956,-0.04,0,0
5.06,5.08,4.99,5.02,640.5586873,3232.384299,5.046195397,-0.032857143,-0.03,1
5.05,5.08,4.97,5.05,874.4786446,4402.523566,5.034455207,0.004285714,-0.03,0
5.06,5.1,5.02,5.08,1234.046056,6235.201056,5.052648585,0.058571429,0.04,0
5.09,5.11,5.04,5.04,415.5690464,2105.183516,5.06578518,0.037142857,-0.03,1
5.1,5.15,5.07,5.07,776.0427635,3969.426006,5.114957826,0.071428571,-0.03,0
5.06,5.13,5.05,5.1,645.0894016,3293.743588,5.105871496,0.118571429,0.04,0
5.01,5.15,5.01,5.06,495.3171434,2513.615906,5.074760564,0.067142857,0.09,1
4.94,5.04,4.86,4.97,831.7462259,4137.304693,4.974239214,-0.038571429,-0.03,1
4.92,5.02,4.87,5,490.5807776,2426.541163,4.946262214,-0.008571429,0.09,0
4.92,4.96,4.81,4.91,62.87862749,306.8608903,4.88020974,-0.135714286,0,1
5.07,5.07,4.85,4.91,205.0255269,1016.890497,4.959823845,-0.182857143,-0.13,1
5.03,5.08,4.99,5.04,718.0140109,3598.053611,5.011118942,-0.101428571,0.06,0
5.1,5.12,4.86,4.98,762.130218,3827.406379,5.021984812,-0.182857143,-0.16,1
5.12,5.14,4.86,5.14,1634.213977,8194.995075,5.014640183,-0.025714286,0.06,0
4.99,5.15,4.98,5.08,1975.831106,10045.4986,5.08418891,-0.071428571,0.08,1
5.2,5.25,5,5,947.4609744,4873.922448,5.144193354,-0.148571429,-0.17,1
5.24,5.25,5.17,5.17,139.5686426,727.2909392,5.21099099,0.047142857,-0.07,0
5.4,5.43,5.19,5.24,301.9435652,1587.327892,5.257035004,0.157142857,-0.14,0
5.15,5.38,5.09,5.38,372.8358899,1927.011554,5.16852483,0.361428571,0.25,0
5.17,5.18,5.06,5.13,562.6517096,2877.433224,5.114057551,0.14,-0.03,1
4.98,5.18,4.98,5.16,839.9317501,4285.059461,5.101675774,0.204285714,0.18,0
4.99,4.99,4.95,4.98,282.5153872,1407.381782,4.981611076,0.05,0,1
4.93,4.98,4.93,4.98,487.0075487,2414.163003,4.957136721,0.082857143,-0.01,1
4.96,4.99,4.92,4.99,114.9740863,569.9129897,4.956882095,0.125714286,0.03,0
4.94,5.01,4.94,4.96,544.649989,2707.809985,4.971651592,0.132857143,0.03,1
4.88,4.95,4.81,4.93,1102.265895,5395.335241,4.894767466,0.094285714,0,1
4.87,4.93,4.73,4.93,756.7945518,3667.964223,4.846710661,0.084285714,0.01,1
4.86,4.92,4.78,4.92,425.6046318,2073.104698,4.870963667,0.061428571,0.12,1
4.75,4.87,4.75,4.8,314.8176374,1515.548786,4.814052982,-0.085714286,0.05,1
4.7,4.85,4.7,4.75,158.5583246,756.915174,4.773733426,-0.177142857,-0.01,1
4.8,4.8,4.69,4.76,177.2179587,842.0171401,4.751308199,-0.185714286,0.06,0
4.94,4.94,4.7,4.7,228.6556296,1095.625082,4.791594609,-0.274285714,-0.29,1
4.9,4.99,4.81,4.99,725.9577176,3543.848235,4.881617964,0.031428571,-0.01,0
4.99,5.04,4.89,5,400.8648852,1990.303582,4.965023517,0.064285714,-0.01,0
4.92,5.01,4.86,5.01,305.4356409,1501.275422,4.915193975,0.085714286,0.02,0
5.04,5.04,4.86,4.99,244.3029013,1214.36568,4.970737857,0.087142857,-0.05,1
4.8,5.04,4.78,5.04,888.5786116,4377.181292,4.92604845,0.181428571,0.15,0
4.89,4.89,4.77,4.89,308.5058652,1478.707344,4.793125549,0.081428571,-0.01,1
4.9,4.92,4.89,4.9,158.3737832,777.6421059,4.910169411,0.101428571,0.02,0
4.81,4.91,4.76,4.88,161.3987942,783.9512483,4.857231134,0.095714286,0.04,1
4.93,4.93,4.77,4.84,110.3937031,534.7969847,4.844451899,0.045714286,-0.09,1
4.75,4.95,4.72,4.93,418.6489635,2032.738212,4.855471741,0.131428571,0.09,0
4.54,4.97,4.54,4.84,369.5907962,1769.358354,4.787344198,0.048571429,0.11,1
4.6,4.75,4.54,4.73,64.76455997,295.6988308,4.565750635,-0.075714286,0.19,1
4.61,4.84,4.54,4.54,15.47357192,70.90299999,4.582199918,-0.367142857,-0.29,1
4.72,4.83,4.62,4.83,191.5385093,920.2289076,4.804406753,-0.161428571,0.05,0
4.73,4.89,4.6,4.78,393.1301848,1819.832912,4.62908467,-0.28,-0.13,1
4.86,4.98,4.72,4.91,396.4109947,1931.333801,4.872049026,-0.218571429,-0.05,0
4.9,4.96,4.9,4.96,9.32862903,46.03499999,4.934808731,-0.212857143,0.17,0
4.82,4.97,4.79,4.79,279.7559171,1368.214023,4.890742035,-0.455714286,-0.04,1
5.24,5.37,4.83,4.83,415.1937568,2107.018595,5.074783906,-0.438571429,-0.42,0
5.41,5.42,5.24,5.25,412.6635212,2202.225985,5.336614146,0.017142857,-0.17,0
5.38,5.42,5.38,5.42,143.8733286,775.720726,5.391692355,0.255714286,0.16,0
5.3,5.41,5.26,5.26,157.6979443,844.791342,5.357021906,0.142857143,-0.13,1
5.27,5.43,5.27,5.39,633.1678495,3394.01819,5.360376705,0.327142857,0.12,0
5.32,5.44,5.27,5.27,1129.743277,6047.71509,5.353176438,0.255714286,-0.03,1
4.99,5.32,4.96,5.3,734.6539431,3715.632845,5.057664061,0.331428571,0.31,0
4.85,4.99,4.85,4.99,108.76168,538.9385134,4.955224244,0.011428571,-0.01,1
4.94,5,4.84,5,24.68252609,120.9774263,4.901338941,0.048571429,0.06,0
4.91,4.99,4.85,4.94,114.0489283,553.9857851,4.857439641,0.03,0.01,1
5.01,5.07,4.93,4.93,277.5894793,1395.699012,5.027924743,0.04,-0.08,1
4.94,5.08,4.87,5.01,326.5657549,1620.127647,4.961106982,0.121428571,0.08,0
5.05,5.09,4.93,4.93,373.492345,1894.89873,5.07346069,0.032857143,-0.05,1
5,5.05,4.95,4.98,296.6279424,1481.534958,4.994590011,0.097142857,-0.08,0
4.8,5.06,4.77,5.06,518.0545515,2569.922403,4.960717738,0.18,0.25,0
4.78,4.81,4.77,4.81,113.6084153,544.8639265,4.795982103,-0.094285714,0.16,1
4.81,4.99,4.6,4.65,125.9183151,589.8544518,4.684421413,-0.304285714,-0.14,1
4.99,4.99,4.64,4.79,245.9747117,1166.586253,4.742708081,-0.187142857,-0.21,0
4.99,5.05,4.9,5,291.1635812,1455.037215,4.99731872,-0.008571429,0.01,0
4.97,5,4.85,4.99,242.2378464,1197.869876,4.945015382,0.05,0.11,1
5.09,5.1,4.71,4.88,440.2413871,2211.574505,5.02354974,-0.017142857,-0.16,1
4.97,5.1,4.95,5.04,309.0523141,1563.056078,5.057577655,0.228571429,0.06,0
4.79,5.07,4.78,4.98,40.9,201.4,4.924205379,0.254285714,-0.02,1
5.11,5.11,5,5,119.8074015,600.5299999,5.012461604,0.384285714,0.05,0
5.12,5.22,4.95,4.95,37.59711782,193.547453,5.147933252,0.374285714,-0.27,1
4.59,5.22,4.55,5.22,714.8440093,3516.151067,4.918766921,0.745714286,0.71,0
4.47,4.59,4.46,4.51,75.30876636,341.3570384,4.532766303,0.01,-0.07,1
4.52,4.58,4.3,4.58,358.4492015,1595.156713,4.450161155,0.035714286,0.14,0
4.72,4.72,4.4,4.44,315.9392536,1439.906722,4.557542961,-0.297142857,0.06,1
4.38,4.38,4.3,4.38,92.68354434,401.2110824,4.328827575,-0.541428571,0.15,1
4.67,4.73,4.14,4.23,254.390252,1121.281464,4.407721816,-0.872857143,-0.44,1
4.67,4.8,4.5,4.67,244.6702892,1151.243869,4.705286748,-0.605714286,0.16,0
4.5,4.98,4.15,4.51,115.6239213,535.147307,4.628344213,-0.962857143,-0.18,1
4.9,5.08,4.69,4.69,67.78916535,335.7068896,4.95222043,-0.951428571,-0.2,0
5.2,5.8,4.56,4.89,128.3449343,662.5272481,5.162083348,-0.865714286,-0.9,0
5.53,5.79,5.5,5.79,99.78443902,571.3115082,5.725456933,0.061428571,0.12,0
5.78,5.78,5.55,5.67,64.8434324,371.2918617,5.725974828,-0.048571429,0.17,1
5.71,5.71,5.5,5.5,1.8794878,10.37487534,5.520054633,-0.281428571,-0.38,1
5.88,5.88,5.8,5.88,176.9305038,1040.23518,5.879343348,0.038571429,-0.01,0
5.52,5.89,5.51,5.89,83.60318875,482.9098295,5.776213046,-0.007142857,0.02,0
5.79,5.87,5.66,5.87,83.57202011,477.3320303,5.711624891,-0.028571429,0.18,1
5.5,5.88,5.5,5.69,165.405419,937.1347068,5.665683221,-0.152857143,0.09,1
5.6,5.9,5.2,5.6,29.17833833,161.8486793,5.546877875,-0.24,0,1
5.93,6.15,5.6,5.6,47.85042396,280.3662944,5.859222787,-0.225714286,-0.34,1
6.35,6.5,5.94,5.94,67.63499409,407.870047,6.030458825,0.261428571,-0.36,0
6.29,6.35,5.93,6.3,155.5524532,950.7496675,6.112084046,0.681428571,0.02,0
5.99,6.28,5.89,6.28,251.00093,1541.851904,6.142813509,0.772857143,0.4,1
5.53,5.99,5.52,5.88,12.05880628,71.20269996,5.904622589,0.311428571,0.58,1
5.7,6.22,3.8,5.3,110.5033333,639.0785312,5.783341659,-0.447142857,-0.28,1
5.3,5.58,5.3,5.58,15.16,83.9208,5.535672823,-0.301428571,0.08,0
5.89,5.9,5.3,5.5,9.45484643,52.2104692,5.522085376,-0.565714286,0.59,1
4.91,4.91,4.91,4.91,0.25,1.2275,4.91,-1.421428571,-0.97,1
3.8,6.03,3.8,5.88,92.07999287,528.4378821,5.73890012,-0.604285714,0.38,0
6.27,6.3,5.5,5.5,29.91907058,183.9220267,6.147317517,-1.087142857,-0.81,1
6.26,6.86,6,6.31,81.1232564,505.991269,6.237314568,-0.39,-0.24,0
6.52,6.57,6,6.55,85.44624147,550.6356605,6.444235008,-0.071428571,0.03,0
6.5,6.52,6,6.52,94.92062909,608.4838475,6.410448954,-0.184285714,-0.27,1
6.79,6.83,6.03,6.79,81.27103303,501.4066072,6.16956114,0.034285714,0.02,0
6.3,6.77,6.28,6.77,81.41385241,512.2625731,6.292081236,0.081428571,-0.18,1
6.9,6.95,6.55,6.95,95.82599863,647.2017392,6.753926371,0.311428571,0.73,0
5.52,7,5.52,6.22,246.715819,1542.221227,6.251002604,-0.46,-0.88,1
5.99,7.1,5.99,7.1,133.4467691,820.9326021,6.151760792,0.434285714,1.1,0
6.5,6.9,6,6,80.51400824,493.4057886,6.128198053,-0.828571429,-1.1,1
6.2,7.1,6.2,7.1,12.64929577,86.74999997,6.8580893,0.385714286,-0.05,0
7.15,7.15,7.15,7.15,16.6993007,119.4,7.15,0.457142857,0.85,0
6.5,6.5,6.3,6.3,16.836,108.4868,6.443739606,-0.464285714,-0.3,1
6.8,7.36,6.6,6.6,48.97014484,344.9373546,7.043829578,-0.078571429,0.09,0
6.95,7.38,6.51,6.51,82.30163181,598.061631,7.266704413,-0.188571429,-0.49,1
7.14,7.33,6.25,7,105.358934,743.0116152,7.052193742,0.505714286,-0.14,0
6.24,7.14,6.24,7.14,62.28998018,413.2040844,6.633556203,0.91,0.84,0
6.99,6.99,6.23,6.3,66.8693229,443.0447197,6.625530221,0.255714286,-0.7,1
6.9,7,6.9,7,5,34.6,6.92,1.241428571,0.2,0
6.8,6.8,6.8,6.8,0.29585799,2.011834332,6.8,1.358571429,0.8,1
6.65,6.9,6,6,33.88274671,222.805219,6.575772057,0.814285714,-0.65,1
5.72,6.65,5.72,6.65,94.80182926,587.7347667,6.199614198,1.771428571,1.08,0
4.93,5.57,4.93,5.57,107.2332602,568.0761975,5.297574617,0.872857143,0.28,1
5.32,5.32,5.14,5.29,88.03728092,464.8052095,5.279640678,0.735714286,0.29,1
5,5,5,5,19.048,95.24,5,0.541428571,0,1
4.58,5,4.58,5,21.602,105.77916,4.896729932,0.645714286,0.42,1
4.39,4.58,4.39,4.58,95.3178781,425.3203376,4.462125532,0.261428571,0.37,1
4.26,4.5,4.21,4.21,56.74004969,240.1436092,4.232347531,-0.11,-0.29,1
4.3,4.5,4.3,4.5,36.56096221,158.9788042,4.348321121,0.227142857,0.2,0
4.29,4.3,4.25,4.3,35.55011655,151.7241958,4.267895876,0.015714286,4.3,1
